title,make,model,year,condition,transmission,price
Mercedes-Benz E320 2008 Blue,Mercedes-Benz,E320,2008,Local used,Automatic,4500000.0
Mercedes-Benz C300 2009 Black,Mercedes-Benz,C300,2009,Local used,Automatic,7800000.0
BMW 330i 2009 Black,BMW,330i,2009,Local used,Automatic,6800000.0
Honda Accord 2014 Silver,Honda,Accord,2014,Local used,Automatic,11800000.0
Mercedes-Benz CLA-Class 2014 Black,Mercedes-Benz,CLA-Class,2014,Local used,Automatic,8000000.0
Toyota Camry 2004 Gray,Toyota,Camry,2004,Local used,Automatic,3500000.0
Lexus ES 2012 White,Lexus,ES,2012,Foreign used,Automatic,14500000.0
BMW 325i 2004 Black,BMW,325i,2004,Local used,Automatic,4000000.0
Chevrolet Cruze 2014 Black,Chevrolet,Cruze,2014,Foreign used,Automatic,11800000.0
BMW 3 Series 2006 Silver,BMW,3 Series,2006,Local used,Automatic,5800000.0
Honda Civic 2006 Blue,Honda,Civic,2006,Local used,Automatic,6850000.0
Honda Accord 2.0 i-VTEC 2009 Silver,Honda,Accord 2,2009,Local used,Automatic,4500000.0
Mercedes-Benz GLK-Class 2013 Red,Mercedes-Benz,GLK-Class,2013,Foreign used,Automatic,24000000.0
Mercedes-Benz C300 2013 Black,Mercedes-Benz,C300,2013,Foreign used,Automatic,16500000.0
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Gray,Mercedes-Benz,C300 Luxury,2013,Foreign used,Automatic,16500000.0
Hyundai Accent GLS 4dr Sedan (1.6L 4cyl 6A) 2014 Red,Hyundai,Accent GLS,2014,Foreign used,Automatic,11000000.0
Dodge Charger 2015 Red,Dodge,Charger,2015,Local used,Automatic,17000000.0
Peugeot 207 2010 Blue,Peugeot,207,2010,Foreign used,Manual,6000000.0
Hyundai Elantra 2008 Gray,Hyundai,Elantra,2008,Local used,Automatic,5300000.0
Toyota Corolla 2013 Blue,Toyota,Corolla,2013,Foreign used,Automatic,13800000.0
Nissan Micra 2009 Blue,Nissan,Micra,2009,Local used,Manual,6500000.0
Hyundai Elantra GT 2013 Gray,Hyundai,Elantra GT,2013,Foreign used,Automatic,11400000.0
Lexus ES 2013 Silver,Lexus,ES,2013,Foreign used,Automatic,26000000.0
Mercedes-Benz CLA-Class 2016 Black,Mercedes-Benz,CLA-Class,2016,Foreign used,Automatic,23100000.0
Hyundai Elantra 2015 White,Hyundai,Elantra,2015,Foreign used,Automatic,15000000.0
Toyota Camry 2005 Gray,Toyota,Camry,2005,Local used,Automatic,4300000.0
Honda Accord EX-L V-6 4dr Sedan FWD (3.5L 6cyl 6A) 2013 Black,Honda,Accord EX-L,2013,Local used,Automatic,11500000.0
Peugeot 307 2007 Silver,Peugeot,307,2007,Local used,Automatic,5200000.0
Mercedes-Benz M Class 2008 Silver,Mercedes-Benz,M Class,2008,Local used,Automatic,8500000.0
Hyundai Santa Fe 2013 Gray,Hyundai,Santa Fe,2013,Local used,Automatic,13500000.0
Toyota Highlander 2015 White,Toyota,Highlander,2015,Foreign used,Automatic,35000000.0
Lexus ES 2013 Gray,Lexus,ES,2013,Foreign used,Automatic,26000000.0
Toyota Camry 2012 White,Toyota,Camry,2012,Foreign used,Automatic,15100000.0
Lexus ES 350 FWD 2015 Black,Lexus,ES 350,2015,Local used,Automatic,15000000.0
Toyota RAV4 XLE 2021 White,Toyota,RAV4 XLE,2021,Foreign used,Automatic,44000000.0
Toyota Corolla 2014 Silver,Toyota,Corolla,2014,Local used,Automatic,12500000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2013 White,Toyota,Camry XLE,2013,Local used,Automatic,12800000.0
Hyundai Sonata 2014 Gray,Hyundai,Sonata,2014,Foreign used,Automatic,13000000.0
Mercedes-Benz GLK-Class 2012 Black,Mercedes-Benz,GLK-Class,2012,Local used,Automatic,10850000.0
Lexus RX 350 AWD 2013 Black,Lexus,RX 350,2013,Foreign used,Automatic,27000000.0
Honda Accord EX-L V-6 4dr Sedan FWD (3.5L 6cyl 6A) 2016 Silver,Honda,Accord EX-L,2016,Foreign used,Automatic,20000000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2016 White,Toyota,Camry SE,2016,Foreign used,Automatic,15000000.0
Mercedes-Benz C450 2016 White,Mercedes-Benz,C450,2016,Foreign used,Automatic,46000000.0
Mercedes-Benz GLK-Class 2011 Silver,Mercedes-Benz,GLK-Class,2011,Foreign used,Automatic,11880000.0
Toyota Highlander Limited 2021 Black,Toyota,Highlander Limited,2021,Local used,Automatic,45000000.0
Mercedes-Benz C180 2001 Silver,Mercedes-Benz,C180,2001,Local used,Automatic,4200000.0
Toyota Camry 2012 Gray,Toyota,Camry,2012,Foreign used,Automatic,16500000.0
Honda Civic 2006 Black,Honda,Civic,2006,Local used,Automatic,5800000.0
Mercedes-Benz C350 2009 Black,Mercedes-Benz,C350,2009,Local used,Automatic,7800000.0
Peugeot 607 2009 Silver,Peugeot,607,2009,Local used,Automatic,5500000.0
Toyota Auris 2010 White,Toyota,Auris,2010,Local used,Automatic,6500000.0
Honda Accord 2009 Maroon,Honda,Accord,2009,Local used,Automatic,5500000.0
Lexus ES 350 2008 Gold,Lexus,ES 350,2008,Foreign used,Automatic,16000000.0
Toyota Highlander Limited 2012 Gray,Toyota,Highlander Limited,2012,Foreign used,Automatic,21000000.0
Lexus RX 350 2018 White,Lexus,RX 350,2018,Local used,Automatic,42000000.0
Mitsubishi Outlander 2.4 Intense 2006 Silver,Mitsubishi,Outlander 2,2006,Local used,Automatic,6500000.0
Peugeot 307 2005 Blue,Peugeot,307,2005,Local used,Automatic,4500000.0
Peugeot 307 2005 Silver,Peugeot,307,2005,Foreign used,Automatic,7550000.0
Lexus IS 2015 Black,Lexus,IS,2015,Local used,Automatic,10000000.0
Honda Accord 2013 Gray,Honda,Accord,2013,Local used,Automatic,8800000.0
Volkswagen Passat 2012 Black,Volkswagen,Passat,2012,Local used,Automatic,8700000.0
Lexus GX 470 2009 Silver,Lexus,GX 470,2009,Foreign used,Automatic,23000000.0
Mercedes-Benz GLE-Class 2016 Blue,Mercedes-Benz,GLE-Class,2016,Local used,Automatic,42000000.0
Mercedes-Benz CLA-Class 2014 Silver,Mercedes-Benz,CLA-Class,2014,Foreign used,Automatic,19600000.0
Toyota Camry 2015 Silver,Toyota,Camry,2015,Foreign used,Automatic,13000000.0
Toyota Highlander XLE 4dr SUV (3.5L 6cyl 6A) 2015 Red,Toyota,Highlander XLE,2015,Foreign used,Automatic,32000000.0
Mercedes-Benz E350 2014 White,Mercedes-Benz,E350,2014,Foreign used,Automatic,23000000.0
Kia Picanto 2012 Off white,Kia,Picanto,2012,Foreign used,Automatic,9500000.0
BMW 328i 2013 Blue,BMW,328i,2013,Foreign used,Automatic,17500000.0
Volkswagen Jetta 2016 White,Volkswagen,Jetta,2016,Foreign used,Automatic,17000000.0
Kia Rio 2015 Yellow,Kia,Rio,2015,Foreign used,Automatic,12500000.0
Hyundai Santa Fe 2018 Black,Hyundai,Santa Fe,2018,Foreign used,Automatic,27000000.0
Toyota Yaris 2014 Gray,Toyota,Yaris,2014,Foreign used,Automatic,14000000.0
Honda Accord 2014 Gray,Honda,Accord,2014,Local used,Automatic,12000000.0
Lexus RX 350 2010 White,Lexus,RX 350,2010,Foreign used,Automatic,18000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Blue,Toyota,Camry LE,2010,Foreign used,Automatic,10300000.0
Honda Civic 2013 Black,Honda,Civic,2013,Foreign used,Automatic,11500000.0
Honda Accord 2.4 2009 Blue,Honda,Accord 2,2009,Local used,Automatic,3500000.0
Toyota Sienna Limited 7 Passenger 2012 Gray,Toyota,Sienna Limited,2012,Foreign used,Automatic,10200000.0
Honda Civic 2014 Maroon,Honda,Civic,2014,Foreign used,Automatic,13000000.0
Mercedes-Benz C200 2000 Blue,Mercedes-Benz,C200,2000,Local used,Automatic,5000000.0
Honda Accord 2016 Black,Honda,Accord,2016,Local used,Automatic,16000000.0
Toyota Camry LE 4dr Sedan (2.2L 4cyl 4A) 2001 Gold,Toyota,Camry LE,2001,Local used,Automatic,2600000.0
Ford Explorer 2015 Burgundy,Ford,Explorer,2015,Foreign used,Automatic,17300000.0
Lexus IS 2014 Red,Lexus,IS,2014,Local used,Automatic,9500000.0
Acura TLX 2018 Black,Acura,TLX,2018,Foreign used,Automatic,25000000.0
Toyota Hilux 2014 White,Toyota,Hilux,2014,Local used,Automatic,29000000.0
Lexus ES 2005 Black,Lexus,ES,2005,Local used,Automatic,6400000.0
Honda Odyssey 2014 White,Honda,Odyssey,2014,Foreign used,Automatic,15000000.0
Toyota Camry 2012 Black,Toyota,Camry,2012,Local used,Automatic,11000000.0
Peugeot 206 2007 Black,Peugeot,206,2007,Local used,Manual,1850000.0
Hyundai Sonata 2015 Black,Hyundai,Sonata,2015,Foreign used,Automatic,17000000.0
Toyota Highlander 2016 White,Toyota,Highlander,2016,Foreign used,Automatic,33000000.0
Toyota Sienna CE FWD (3.3L V6 5A) 2004 Gold,Toyota,Sienna CE,2004,Local used,Manual,6500000.0
Lexus IS 250 C Automatic 2010 Black,Lexus,IS 250,2010,Foreign used,Automatic,16500000.0
Toyota Sienna XLE 7 Passenger Auto Access Seat (3.5L 6cyl 6A) 2016 Blue,Toyota,Sienna XLE,2016,Foreign used,Automatic,32000000.0
Peugeot 307 2005 Silver,Peugeot,307,2005,Foreign used,Automatic,7700000.0
Honda CR-V 2013 Green,Honda,CR-V,2013,Local used,Automatic,11800000.0
Pontiac Vibe 2009 Silver,Pontiac,Vibe,2009,Local used,Automatic,8500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Gray,Toyota,Camry LE,2011,Foreign used,Automatic,10500000.0
Toyota Avalon 2014 Gray,Toyota,Avalon,2014,Foreign used,Automatic,22000000.0
Mercedes-Benz E350 2014 Gray,Mercedes-Benz,E350,2014,Foreign used,Automatic,21500000.0
Hyundai Tucson 2009 Black,Hyundai,Tucson,2009,Local used,Automatic,4600000.0
Toyota Highlander 2010 Silver,Toyota,Highlander,2010,Local used,Automatic,8800000.0
Toyota Camry SE FWD 2020 Blue,Toyota,Camry SE,2020,Foreign used,Automatic,32000000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry SE,2013,Foreign used,Automatic,14500000.0
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,GLE-Class GLE,2016,Foreign used,Automatic,36300000.0
Honda CR-V EX 4dr SUV AWD (2.4L 4cyl 5A) 2013 White,Honda,CR-V EX,2013,Foreign used,Automatic,16000000.0
Toyota Highlander 2005 Black,Toyota,Highlander,2005,Local used,Automatic,7900000.0
Honda Accord 2013 Silver,Honda,Accord,2013,Foreign used,Automatic,17500000.0
Kia Optima 2012 Silver,Kia,Optima,2012,Foreign used,Automatic,12500000.0
Toyota Camry 2012 Gold,Toyota,Camry,2012,Local used,Automatic,11000000.0
Toyota Highlander 2012 Black,Toyota,Highlander,2012,Local used,Automatic,13500000.0
Mercedes-Benz C300 2012 Gray,Mercedes-Benz,C300,2012,Local used,Automatic,11500000.0
Lexus IS 2016 Gray,Lexus,IS,2016,Foreign used,Automatic,34000000.0
Mercedes-Benz M Class ML 350 4Matic 2013 White,Mercedes-Benz,M Class,2013,Local used,Automatic,21000000.0
Mercedes-Benz GLA 250 2016 Gray,Mercedes-Benz,GLA 250,2016,Foreign used,Automatic,23000000.0
Honda Accord Touring 4dr Sedan FWD (3.5L 6cyl 6A) 2016 Gray,Honda,Accord Touring,2016,Foreign used,Automatic,21000000.0
Toyota Highlander Limited 4dr SUV AWD (3.5L 6cyl 6A) 2015 Black,Toyota,Highlander Limited,2015,Foreign used,Automatic,28500000.0
Honda Fit 2007 Gray,Honda,Fit,2007,Local used,Automatic,5800000.0
Toyota Camry 2009 White,Toyota,Camry,2009,Local used,Automatic,8500000.0
Mercedes-Benz GLC-Class 2017 Black,Mercedes-Benz,GLC-Class,2017,Foreign used,Automatic,47000000.0
Toyota Highlander 2010 White,Toyota,Highlander,2010,Local used,Automatic,11500000.0
Acura MDX 2014 Black,Acura,MDX,2014,Local used,Automatic,15100000.0
Toyota Camry 2012 Black,Toyota,Camry,2012,Foreign used,Automatic,14000000.0
Lexus IS 2008 Black,Lexus,IS,2008,Local used,Automatic,10500000.0
Mazda 3 2011 Gray,Mazda,3,2011,Local used,Automatic,5500000.0
Honda Accord EX V6 Automatic 2009 Gray,Honda,Accord EX,2009,Local used,Automatic,3000000.0
Toyota Venza 2010 Brown,Toyota,Venza,2010,Local used,Automatic,13500000.0
BMW 328i 2016 Gray,BMW,328i,2016,Foreign used,Automatic,19500000.0
Mercedes-Benz E350 2014 White,Mercedes-Benz,E350,2014,Foreign used,Automatic,24000000.0
Peugeot 508 2016 Black,Peugeot,508,2016,Local used,Automatic,9750000.0
Lexus ES 2013 Black,Lexus,ES,2013,Foreign used,Automatic,22000000.0
Mercedes-Benz GLE-Class GLE 350 2016 Black,Mercedes-Benz,GLE-Class GLE,2016,Local used,Automatic,35000000.0
Mercedes-Benz GLA 250 2016 White,Mercedes-Benz,GLA 250,2016,Local used,Automatic,20000000.0
Mercedes-Benz GLK-Class 350 4MATIC 2011 Blue,Mercedes-Benz,GLK-Class 350,2011,Foreign used,Automatic,18000000.0
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2013 White,Honda,Accord EX-L,2013,Foreign used,Automatic,13550000.0
Hyundai Elantra GT 2013 Silver,Hyundai,Elantra GT,2013,Foreign used,Automatic,11500000.0
Lexus IS 250 2008 Silver,Lexus,IS 250,2008,Local used,Automatic,7800000.0
Mercedes-Benz E350 2014 Gray,Mercedes-Benz,E350,2014,Local used,Automatic,13500000.0
Honda Civic 2006 Maroon,Honda,Civic,2006,Local used,Automatic,6000000.0
Hyundai Sonata 2011 White,Hyundai,Sonata,2011,Foreign used,Automatic,12500000.0
Toyota Corolla XLE 4dr Sedan (1.8L 4cyl 4A) 2009 Silver,Toyota,Corolla XLE,2009,Foreign used,Automatic,10500000.0
Lexus RX 350 FWD 2015 Black,Lexus,RX 350,2015,Local used,Automatic,19500000.0
Ford Explorer XLT AWD 2018 Black,Ford,Explorer XLT,2018,Foreign used,Automatic,26500000.0
Peugeot 206 2005 Green,Peugeot,206,2005,Local used,Manual,3800000.0
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Black,Mercedes-Benz,C300 Luxury,2013,Local used,Automatic,12500000.0
Opel Corsa 2005 Silver,Opel,Corsa,2005,Local used,Automatic,3700000.0
Hyundai Tucson 2020 Silver,Hyundai,Tucson,2020,Foreign used,Automatic,26000000.0
Hyundai Elantra GT 2013 Black,Hyundai,Elantra GT,2013,Foreign used,Automatic,10500000.0
Mercedes-Benz C400 2016 White,Mercedes-Benz,C400,2016,Foreign used,Automatic,38000000.0
Hyundai Sonata 2016 Silver,Hyundai,Sonata,2016,Foreign used,Automatic,19000000.0
Toyota Sienna 2014 Gray,Toyota,Sienna,2014,Foreign used,Automatic,21800000.0
Toyota Camry 2018 Black,Toyota,Camry,2018,Foreign used,Automatic,28100000.0
Mercedes-Benz C300 2017 Blue,Mercedes-Benz,C300,2017,Local used,Automatic,23000000.0
Lexus ES 330 2006 Black,Lexus,ES 330,2006,Local used,Automatic,5600000.0
Toyota Corolla 2013 Black,Toyota,Corolla,2013,Local used,Automatic,9000000.0
Toyota Corolla 2008 Green,Toyota,Corolla,2008,Local used,Automatic,8700000.0
Hyundai Sonata 2013 White,Hyundai,Sonata,2013,Foreign used,Automatic,13000000.0
Honda Accord 2005 Gray,Honda,Accord,2005,Local used,Automatic,3700000.0
Mercedes-Benz C300 2008 Black,Mercedes-Benz,C300,2008,Local used,Automatic,8700000.0
Lexus RX 350 2008 Silver,Lexus,RX 350,2008,Foreign used,Automatic,13500000.0
Lexus RX 350 2010 Silver,Lexus,RX 350,2010,Foreign used,Automatic,24100000.0
Honda Accord 2008 White,Honda,Accord,2008,Foreign used,Automatic,7500000.0
Mercedes-Benz M Class ML 350 4Matic 2013 Blue,Mercedes-Benz,M Class,2013,Foreign used,Automatic,25000000.0
Lexus RX 2013 Blue,Lexus,RX,2013,Foreign used,Automatic,25000000.0
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,GLE-Class GLE,2016,Local used,Automatic,29500000.0
Mercedes-Benz M Class 2013 Black,Mercedes-Benz,M Class,2013,Foreign used,Automatic,28000000.0
Ford Focus 2013 White,Ford,Focus,2013,Local used,Automatic,8500000.0
Mini Cooper 2008 Yellow,Mini,Cooper,2008,Local used,Manual,4500000.0
Peugeot 307 2005 Silver,Peugeot,307,2005,Foreign used,Automatic,8500000.0
Pontiac Vibe 2010 Silver,Pontiac,Vibe,2010,Local used,Automatic,8700000.0
Peugeot 307 SW 1.6 2005 White,Peugeot,307 SW,2005,Local used,Automatic,3800000.0
Pontiac Vibe Automatic 2004 Maroon,Pontiac,Vibe Automatic,2004,Local used,Automatic,5500000.0
Hyundai Elantra 2012 Red,Hyundai,Elantra,2012,Foreign used,Automatic,13800000.0
Lexus RX 2008 Silver,Lexus,RX,2008,Foreign used,Automatic,13500000.0
Toyota Corolla 1.4 D Automatic 2004 Gray,Toyota,Corolla 1,2004,Local used,Automatic,4500000.0
Ford Edge SEL 4dr FWD (2.0L 4cyl 6A) 2008 Blue,Ford,Edge SEL,2008,Local used,Automatic,4300000.0
Mercedes-Benz C300 2010 Black,Mercedes-Benz,C300,2010,Foreign used,Automatic,13500000.0
Toyota Corolla 2006 Gray,Toyota,Corolla,2006,Foreign used,Automatic,7900000.0
Chevrolet Spark 2014 Red,Chevrolet,Spark,2014,Foreign used,Automatic,9000000.0
Honda Accord 2009 White,Honda,Accord,2009,Local used,Automatic,5200000.0
BMW X3 2007 Blue,BMW,X3,2007,Local used,Automatic,6800000.0
Peugeot 307 2007 Black,Peugeot,307,2007,Foreign used,Manual,6600000.0
BMW X1 2012 White,BMW,X1,2012,Foreign used,Automatic,14500000.0
Mercedes-Benz C300 2011 White,Mercedes-Benz,C300,2011,Local used,Automatic,6000000.0
Toyota Highlander 2013 Gray,Toyota,Highlander,2013,Local used,Automatic,13300000.0
Mercedes-Benz E350 2012 Blue,Mercedes-Benz,E350,2012,Local used,Automatic,13800000.0
Mercedes-Benz GLK-Class 2009 Blue,Mercedes-Benz,GLK-Class,2009,Local used,Automatic,12900000.0
Lexus RX 350 AWD 2014 Black,Lexus,RX 350,2014,Foreign used,Automatic,26800000.0
Honda Accord 2.4 Type S 2004 Blue,Honda,Accord 2,2004,Local used,Automatic,3000000.0
Mercedes-Benz E350 2010 White,Mercedes-Benz,E350,2010,Foreign used,Automatic,12100000.0
Ford Edge SEL AWD 2018 Gray,Ford,Edge SEL,2018,Foreign used,Automatic,26850000.0
Lexus IS 2009 Red,Lexus,IS,2009,Local used,Automatic,9500000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2011 Blue,Toyota,Camry SE,2011,Foreign used,Automatic,5300000.0
Toyota Camry 2020 Red,Toyota,Camry,2020,Foreign used,Automatic,23000000.0
Toyota Yaris 2019 White,Toyota,Yaris,2019,Foreign used,Automatic,16500000.0
Mercedes-Benz C180 2004 White,Mercedes-Benz,C180,2004,Local used,Automatic,5700000.0
Toyota RAV4 2011 Blue,Toyota,RAV4,2011,Local used,Automatic,9700000.0
Mercedes-Benz GLK-Class 350 2014 Black,Mercedes-Benz,GLK-Class 350,2014,Local used,Automatic,17000000.0
Toyota Sienna 2010 Black,Toyota,Sienna,2010,Local used,Automatic,11000000.0
Toyota Camry 2008 Gold,Toyota,Camry,2008,Foreign used,Automatic,12000000.0
Hyundai Sonata Limited 2019 Gray,Hyundai,Sonata Limited,2019,Foreign used,Automatic,21000000.0
Toyota Camry 2007 Silver,Toyota,Camry,2007,Local used,Automatic,8000000.0
Honda Accord 2013 Gray,Honda,Accord,2013,Local used,Automatic,11000000.0
Lexus RX 300 2WD 2002 Green,Lexus,RX 300,2002,Local used,Automatic,2550000.0
Pontiac Vibe 2008 Gray,Pontiac,Vibe,2008,Foreign used,Automatic,7500000.0
Mercedes-Benz GLE-Class GLE 350 2017 Gray,Mercedes-Benz,GLE-Class GLE,2017,Local used,Automatic,29000000.0
Toyota Camry 2008 Silver,Toyota,Camry,2008,Local used,Automatic,6100000.0
BMW 3 Series 2005 Blue,BMW,3 Series,2005,Foreign used,Automatic,8500000.0
Honda Accord Sport 4dr Sedan FWD (2.4L 4cyl 2A) 2013 Blue,Honda,Accord Sport,2013,Local used,Automatic,11000000.0
BMW 3 Series 2005 Gray,BMW,3 Series,2005,Local used,Automatic,4500000.0
Mercedes-Benz B-Class B170 NGT 2006 Silver,Mercedes-Benz,B-Class B170,2006,Foreign used,Automatic,10000000.0
Honda Accord 2006 Silver,Honda,Accord,2006,Local used,Automatic,4850000.0
Honda Accord 2009 Gray,Honda,Accord,2009,Local used,Automatic,5700000.0
Mercedes-Benz C350 2008 Black,Mercedes-Benz,C350,2008,Local used,Automatic,8500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2015 Red,Toyota,Camry LE,2015,Local used,Automatic,13800000.0
Honda CR-V 2004 Silver,Honda,CR-V,2004,Local used,Automatic,4200000.0
Lexus ES 350 2012 Silver,Lexus,ES 350,2012,Foreign used,Automatic,14650000.0
Lexus RX 350 2018 White,Lexus,RX 350,2018,Foreign used,Automatic,49000000.0
Lexus RX 350 2008 Gray,Lexus,RX 350,2008,Local used,Automatic,9550000.0
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Gold,Toyota,Highlander XLE,2015,Foreign used,Automatic,28750000.0
Honda Accord 2013 Silver,Honda,Accord,2013,Local used,Automatic,9000000.0
Volkswagen Jetta 2014 Gray,Volkswagen,Jetta,2014,Foreign used,Automatic,14500000.0
Lexus RX 300 2WD 2002 White,Lexus,RX 300,2002,Local used,Automatic,4500000.0
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.0L 6cyl 7A) 2011 White,Mercedes-Benz,C300 Luxury,2011,Local used,Automatic,6450000.0
Toyota Corolla 2012 Silver,Toyota,Corolla,2012,Local used,Automatic,7711500.0
BMW X3 2008 Black,BMW,X3,2008,Local used,Automatic,7500000.0
Peugeot 207 2009 Blue,Peugeot,207,2009,Foreign used,Manual,5900000.0
Ford Focus 2014 Silver,Ford,Focus,2014,Local used,Automatic,6000000.0
Toyota Venza V6 2009 Black,Toyota,Venza V6,2009,Foreign used,Automatic,18800000.0
Toyota RAV4 2.5 4x4 2010 Black,Toyota,RAV4 2,2010,Local used,Automatic,8250000.0
Toyota Matrix 2002 Red,Toyota,Matrix,2002,Local used,Manual,3200000.0
Toyota RAV4 2020 Gray,Toyota,RAV4,2020,Foreign used,Automatic,31500000.0
Toyota Camry 2013 Red,Toyota,Camry,2013,Foreign used,Automatic,15500000.0
BMW 335i 2010 Black,BMW,335i,2010,Local used,Automatic,7200000.0
Kia Sportage 2007 Silver,Kia,Sportage,2007,Local used,Automatic,3700000.0
Lexus RX 2006 Gray,Lexus,RX,2006,Local used,Automatic,9000000.0
Toyota Corolla 2010 Silver,Toyota,Corolla,2010,Local used,Automatic,10000000.0
Toyota Corolla 2011 Silver,Toyota,Corolla,2011,Local used,Automatic,12000000.0
Toyota Avensis 2004 Silver,Toyota,Avensis,2004,Local used,Automatic,3800000.0
Honda Accord 2009 Silver,Honda,Accord,2009,Foreign used,Automatic,9500000.0
Honda Civic LX 4dr Sedan (2.0L 4cyl) 2017 White,Honda,Civic LX,2017,Foreign used,Automatic,17000000.0
Lexus ES 350 2009 Silver,Lexus,ES 350,2009,Foreign used,Automatic,16000000.0
Mercedes-Benz C300 2016 Blue,Mercedes-Benz,C300,2016,Local used,Automatic,21000000.0
Toyota RAV4 2016 Black,Toyota,RAV4,2016,Foreign used,Automatic,24000000.0
Honda CR-V 2013 Gray,Honda,CR-V,2013,Local used,Automatic,11850000.0
Hyundai Elantra Sport 4dr Sedan (2.0L 4cyl 6A) 2015 Silver,Hyundai,Elantra Sport,2015,Foreign used,Automatic,13500000.0
Toyota Highlander Limited 2009 Black,Toyota,Highlander Limited,2009,Local used,Automatic,9999999.0
Toyota Corolla 2006 Gray,Toyota,Corolla,2006,Local used,Automatic,6500000.0
Honda Civic 2012 Gray,Honda,Civic,2012,Foreign used,Automatic,10500000.0
Kia Forte EX Sedan 2012 Gray,Kia,Forte EX,2012,Local used,Automatic,7500000.0
Mercedes-Benz GL-Class 450 2016 Black,Mercedes-Benz,GL-Class 450,2016,Foreign used,Automatic,30000000.0
Toyota Avalon Limited 2005 Brown,Toyota,Avalon Limited,2005,Local used,Automatic,4200000.0
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 White,Mercedes-Benz,C300 Sport,2013,Foreign used,Automatic,15000000.0
Volkswagen Beetle 2013 Red,Volkswagen,Beetle,2013,Foreign used,Automatic,13000000.0
Honda Civic 1998 Yellow,Honda,Civic,1998,Local used,Manual,2000000.0
Mercedes-Benz C300 2016 White,Mercedes-Benz,C300,2016,Foreign used,Automatic,26000000.0
Toyota Venza 2010 Red,Toyota,Venza,2010,Local used,Automatic,11800000.0
Mercedes-Benz M Class ML 350 4Matic 2012 Black,Mercedes-Benz,M Class,2012,Local used,Automatic,18500000.0
Lexus ES 350 2012 Red,Lexus,ES 350,2012,Foreign used,Automatic,13900000.0
Toyota Corolla SE 2020 Blue,Toyota,Corolla SE,2020,Foreign used,Automatic,26500000.0
Lexus RX 330 2006 Gray,Lexus,RX 330,2006,Local used,Automatic,7850000.0
Hyundai Santa Fe SE AWD 2017 Black,Hyundai,Santa Fe,2017,Foreign used,Automatic,23000000.0
Toyota Corolla SE 2021 Green,Toyota,Corolla SE,2021,Foreign used,Automatic,26500000.0
Toyota Avalon XLE Sedar FWD (3.5L 6cyl 6A) 2013 White,Toyota,Avalon XLE,2013,Foreign used,Automatic,17500000.0
Honda Accord 2009 Silver,Honda,Accord,2009,Local used,Automatic,5400000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2014 Black,Toyota,Camry XLE,2014,Local used,Automatic,12800000.0
Porsche Panamera S 2012 White,Porsche,Panamera S,2012,Local used,Automatic,14700000.0
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2011 Silver,Toyota,Corolla LE,2011,Local used,Automatic,8500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2014 Red,Mercedes-Benz,GLK-Class 350,2014,Local used,Automatic,16500000.0
Toyota Camry SE FWD 2020 Silver,Toyota,Camry SE,2020,Foreign used,Automatic,35000000.0
Honda Civic 1.8i-VTEC EXi 2007 Blue,Honda,Civic 1,2007,Local used,Automatic,4300000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2016 Gray,Toyota,Camry LE,2016,Foreign used,Automatic,15500000.0
Volvo XC60 3.2 AWD 2010 Silver,Volvo,XC60 3,2010,Local used,Automatic,2950000.0
Toyota Venza AWD 2011 White,Toyota,Venza AWD,2011,Local used,Automatic,10000000.0
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.0L 6cyl 7A) 2011 Black,Mercedes-Benz,C300 Luxury,2011,Local used,Automatic,5800000.0
Toyota Venza 2011 White,Toyota,Venza,2011,Local used,Automatic,14000000.0
Hyundai Elantra 2008 Silver,Hyundai,Elantra,2008,Local used,Automatic,2700000.0
Toyota Highlander Limited 4x4 V6 (3.5L 6cyl 8A) 2018 Blue,Toyota,Highlander Limited,2018,Foreign used,Automatic,38000000.0
Mercedes-Benz GLK-Class 2011 Silver,Mercedes-Benz,GLK-Class,2011,Local used,Automatic,13000000.0
